orgao_sigla,entry_type,field,original,normalizado,method,score,variation_type
MTUR,delivery,produto,"Auto-avaliação, análise de lacunas e planejamento do","Auto-avaliação, análise de lacunas e planejamento do PPSI",fuzzy_high,0.954,aproximado
MTUR,delivery,produto,Integração à ferramenta de avaliação da satisfação dos,Integração à ferramenta de avaliação da satisfação dos usuários,fuzzy_high,0.923,aproximado
MTUR,delivery,produto,Integração à ferramenta de avaliação da satisfação dos,Integração à ferramenta de avaliação da satisfação dos usuários,fuzzy_high,0.923,aproximado
MTUR,delivery,produto,Integração à ferramenta de avaliação da satisfação dos,Integração à ferramenta de avaliação da satisfação dos usuários,fuzzy_high,0.923,aproximado
MTUR,delivery,produto,Integração à ferramenta de avaliação da satisfação dos,Integração à ferramenta de avaliação da satisfação dos usuários,fuzzy_high,0.923,aproximado
MTUR,delivery,produto,Integração à ferramenta de avaliação da satisfação dos,Integração à ferramenta de avaliação da satisfação dos usuários,fuzzy_high,0.923,aproximado
MTUR,delivery,produto,Integração à ferramenta de avaliação da satisfação dos,Integração à ferramenta de avaliação da satisfação dos usuários,fuzzy_high,0.923,aproximado
MTUR,delivery,produto,Integração à ferramenta de avaliação da satisfação dos,Integração à ferramenta de avaliação da satisfação dos usuários,fuzzy_high,0.923,aproximado
MTUR,delivery,produto,Integração à ferramenta de avaliação da satisfação dos,Integração à ferramenta de avaliação da satisfação dos usuários,fuzzy_high,0.923,aproximado
MTUR,delivery,produto,Integração à ferramenta de avaliação da satisfação dos,Integração à ferramenta de avaliação da satisfação dos usuários,fuzzy_high,0.923,aproximado
MTUR,delivery,produto,Integração à ferramenta de avaliação da satisfação dos,Integração à ferramenta de avaliação da satisfação dos usuários,fuzzy_high,0.923,aproximado
MTUR,delivery,produto,Integração à ferramenta de avaliação da satisfação dos,Integração à ferramenta de avaliação da satisfação dos usuários,fuzzy_high,0.923,aproximado
MTUR,delivery,produto,Integração à ferramenta de avaliação da satisfação dos,Integração à ferramenta de avaliação da satisfação dos usuários,fuzzy_high,0.923,aproximado
MTUR,delivery,produto,Integração à ferramenta de avaliação da satisfação dos,Integração à ferramenta de avaliação da satisfação dos usuários,fuzzy_high,0.923,aproximado
MTUR,delivery,produto,Integração à ferramenta de avaliação da satisfação dos,Integração à ferramenta de avaliação da satisfação dos usuários,fuzzy_high,0.923,aproximado
MTUR,delivery,produto,Integração à ferramenta de avaliação da satisfação dos,Integração à ferramenta de avaliação da satisfação dos usuários,fuzzy_high,0.923,aproximado
MTUR,delivery,produto,Integração à ferramenta de avaliação da satisfação dos,Integração à ferramenta de avaliação da satisfação dos usuários,fuzzy_high,0.923,aproximado
MTUR,delivery,produto,Integração à ferramenta de avaliação da satisfação dos,Integração à ferramenta de avaliação da satisfação dos usuários,fuzzy_high,0.923,aproximado
MTUR,delivery,produto,Integração à ferramenta de avaliação da satisfação dos,Integração à ferramenta de avaliação da satisfação dos usuários,fuzzy_high,0.923,aproximado
MTUR,delivery,produto,Integração à ferramenta de avaliação da satisfação dos,Integração à ferramenta de avaliação da satisfação dos usuários,fuzzy_high,0.923,aproximado
PGFN,delivery,produto,Integração à base de dados (O,Integração à base de dados,fuzzy_high,0.945,aproximado
PGFN,delivery,produto,Integração à base de dados (O,Integração à base de dados,fuzzy_high,0.945,aproximado
PGFN,delivery,produto,Integração à base de dados (O,Integração à base de dados,fuzzy_high,0.945,aproximado
PGFN,delivery,produto,Integração à base de dados (O,Integração à base de dados,fuzzy_high,0.945,aproximado
PGFN,delivery,produto,Integração à base de dados (O,Integração à base de dados,fuzzy_high,0.945,aproximado
PGFN,delivery,produto,Integração à base de dados (O,Integração à base de dados,fuzzy_high,0.945,aproximado
PGFN,delivery,produto,Integração à base de dados (O,Integração à base de dados,fuzzy_high,0.945,aproximado
PGFN,delivery,produto,Integração à base de dados (O,Integração à base de dados,fuzzy_high,0.945,aproximado
PGFN,delivery,produto,Integração à base de dados (O,Integração à base de dados,fuzzy_high,0.945,aproximado
PGFN,delivery,produto,Integração à base de dados (O,Integração à base de dados,fuzzy_high,0.945,aproximado
PGFN,delivery,produto,Integração à base de dados (O,Integração à base de dados,fuzzy_high,0.945,aproximado
PGFN,delivery,produto,Integração à base de dados (O,Integração à base de dados,fuzzy_high,0.945,aproximado
PGFN,delivery,produto,Integração à base de dados (O,Integração à base de dados,fuzzy_high,0.945,aproximado
PGFN,delivery,produto,Integração à base de dados (O,Integração à base de dados,fuzzy_high,0.945,aproximado
PGFN,delivery,produto,Integração à base de dados (O,Integração à base de dados,fuzzy_high,0.945,aproximado
PGFN,delivery,produto,Integração à base de dados (O,Integração à base de dados,fuzzy_high,0.945,aproximado
PGFN,delivery,produto,Integração à base de dados (O,Integração à base de dados,fuzzy_high,0.945,aproximado
PGFN,delivery,produto,Integração à base de dados (O,Integração à base de dados,fuzzy_high,0.945,aproximado
PGFN,delivery,produto,Integração à base de dados (O,Integração à base de dados,fuzzy_high,0.945,aproximado
PGFN,delivery,produto,Integração à base de dados (O,Integração à base de dados,fuzzy_high,0.945,aproximado
PGFN,delivery,produto,Integração à base de dados (O,Integração à base de dados,fuzzy_high,0.945,aproximado
PGFN,delivery,produto,Integração à base de dados (O,Integração à base de dados,fuzzy_high,0.945,aproximado
PGFN,delivery,produto,Integração à base de dados (O,Integração à base de dados,fuzzy_high,0.945,aproximado
PGFN,delivery,produto,Integração à base de dados (O,Integração à base de dados,fuzzy_high,0.945,aproximado
PGFN,delivery,produto,Integração à base de dados (O,Integração à base de dados,fuzzy_high,0.945,aproximado
PGFN,delivery,produto,Integração à base de dados (O,Integração à base de dados,fuzzy_high,0.945,aproximado
PGFN,delivery,produto,Revisão da descrição dos serv,Revisão da descrição dos serviços,fuzzy_high,0.935,aproximado
ABIN,delivery,produto,Outros,Outros,exact,1.0,residual
ABIN,delivery,produto,Outros,Outros,exact,1.0,residual
ABIN,delivery,produto,Outros,Outros,exact,1.0,residual
ABIN,delivery,produto,Outros,Outros,exact,1.0,residual
ABIN,delivery,produto,Outros,Outros,exact,1.0,residual
ANA,delivery,produto,Outros,Outros,exact,1.0,residual
ANA,delivery,produto,Outros,Outros,exact,1.0,residual
ANA,delivery,produto,Outros,Outros,exact,1.0,residual
ANA,delivery,produto,Outros,Outros,exact,1.0,residual
ANA,delivery,produto,Outros,Outros,exact,1.0,residual
ANA,delivery,produto,Outros,Outros,exact,1.0,residual
ANA,delivery,produto,Outros,Outros,exact,1.0,residual
ANA,delivery,produto,Outros,Outros,exact,1.0,residual
ANA,delivery,produto,Outros,Outros,exact,1.0,residual
ANA,delivery,produto,Outros,Outros,exact,1.0,residual
ANAC,delivery,produto,Outros,Outros,exact,1.0,residual
ANAC,delivery,produto,Outros,Outros,exact,1.0,residual
ANAC,delivery,produto,Outros,Outros,exact,1.0,residual
ANAC,delivery,produto,Outros,Outros,exact,1.0,residual
ANAC,delivery,produto,Outros,Outros,exact,1.0,residual
ANAC,delivery,produto,Outros,Outros,exact,1.0,residual
ANAC,delivery,produto,eOutros,Outros,fuzzy_high,0.923,residual
ANAC,delivery,produto,sOutros,Outros,fuzzy_high,0.923,residual
ANAC,delivery,produto,sOutros,Outros,fuzzy_high,0.923,residual
ANCINE,delivery,produto,Outros,Outros,exact,1.0,residual
ANCINE,delivery,produto,Outros,Outros,exact,1.0,residual
ANS,delivery,produto,Outros,Outros,exact,1.0,residual
ANS,delivery,produto,Outros,Outros,exact,1.0,residual
ANS,delivery,produto,Outros,Outros,exact,1.0,residual
ANS,delivery,produto,Outros,Outros,exact,1.0,residual
ANS,delivery,produto,Outros,Outros,exact,1.0,residual
ANVISA,delivery,produto,Outros,Outros,exact,1.0,residual
ANVISA,delivery,produto,Outros,Outros,exact,1.0,residual
ANVISA,delivery,produto,Outros,Outros,exact,1.0,residual
ANVISA,delivery,produto,Outros,Outros,exact,1.0,residual
CADE,delivery,produto,Outros,Outros,exact,1.0,residual
CAPES,delivery,produto,Outros,Outros,exact,1.0,residual
CAPES,delivery,produto,Outros,Outros,exact,1.0,residual
CAPES,delivery,produto,Outros,Outros,exact,1.0,residual
CAPES,delivery,produto,Outros,Outros,exact,1.0,residual
CAPES,delivery,produto,Outros,Outros,exact,1.0,residual
CAPES,delivery,produto,Outros,Outros,exact,1.0,residual
CAPES,delivery,produto,Outros,Outros,exact,1.0,residual
CAPES,delivery,produto,Outros,Outros,exact,1.0,residual
CAPES,delivery,produto,Outros,Outros,exact,1.0,residual
CAPES,delivery,produto,Outros,Outros,exact,1.0,residual
CAPES,delivery,produto,Outros,Outros,exact,1.0,residual
CAPES,delivery,produto,Outros,Outros,exact,1.0,residual
CAPES,delivery,produto,Outros,Outros,exact,1.0,residual
FIOCRUZ,delivery,produto,Outros,Outros,exact,1.0,residual
FIOCRUZ,delivery,produto,Outros,Outros,exact,1.0,residual
IBAMA,delivery,produto,Outros,Outros,exact,1.0,residual
IBAMA,delivery,produto,Outros,Outros,exact,1.0,residual
IBAMA,delivery,produto,Outros,Outros,exact,1.0,residual
IBAMA,delivery,produto,Outros,Outros,exact,1.0,residual
IBAMA,delivery,produto,Outros,Outros,exact,1.0,residual
INSS,delivery,produto,Outros,Outros,exact,1.0,residual
INSS,delivery,produto,Outros,Outros,exact,1.0,residual
INSS,delivery,produto,Outros,Outros,exact,1.0,residual
INSS,delivery,produto,Outros,Outros,exact,1.0,residual
INSS,delivery,produto,Outros,Outros,exact,1.0,residual
INSS,delivery,produto,Outros,Outros,exact,1.0,residual
INSS,delivery,produto,Outros,Outros,exact,1.0,residual
INSS,delivery,produto,Outros,Outros,exact,1.0,residual
MCTI,delivery,produto,Outros,Outros,exact,1.0,residual
MCTI,delivery,produto,Outros,Outros,exact,1.0,residual
MCTI,delivery,produto,Outros,Outros,exact,1.0,residual
MCTI,delivery,produto,Outros,Outros,exact,1.0,residual
MDHC,delivery,produto,Outros,Outros,exact,1.0,residual
MDHC,delivery,produto,Outros,Outros,exact,1.0,residual
MDHC,delivery,produto,Outros,Outros,exact,1.0,residual
MDHC,delivery,produto,Outros,Outros,exact,1.0,residual
MDHC,delivery,produto,Outros,Outros,exact,1.0,residual
MDHC,delivery,produto,Outros,Outros,exact,1.0,residual
MDHC,delivery,produto,Outros,Outros,exact,1.0,residual
MDHC,delivery,produto,Outros,Outros,exact,1.0,residual
MDHC,delivery,produto,Outros,Outros,exact,1.0,residual
MDHC,delivery,produto,Outros,Outros,exact,1.0,residual
MDHC,delivery,produto,Outros,Outros,exact,1.0,residual
MDIC,delivery,produto,Outros,Outros,exact,1.0,residual
MDIC,delivery,produto,Outros,Outros,exact,1.0,residual
MDIC,delivery,produto,Outros,Outros,exact,1.0,residual
MDIC,delivery,produto,Outros,Outros,exact,1.0,residual
MDIC,delivery,produto,Outros,Outros,exact,1.0,residual
MESP,delivery,produto,Outros,Outros,exact,1.0,residual
MESP,delivery,produto,Outros,Outros,exact,1.0,residual
MESP,delivery,produto,Outros,Outros,exact,1.0,residual
MESP,delivery,produto,Outros,Outros,exact,1.0,residual
MF,delivery,produto,Outros,Outros,exact,1.0,residual
MF,delivery,produto,Outros,Outros,exact,1.0,residual
MF,delivery,produto,Outros,Outros,exact,1.0,residual
MF,delivery,produto,Outros,Outros,exact,1.0,residual
MME,delivery,produto,Outros,Outros,exact,1.0,residual
MME,delivery,produto,Outros,Outros,exact,1.0,residual
MMULHERES,delivery,produto,Outros,Outros,exact,1.0,residual
MPOR,delivery,produto,Outros,Outros,exact,1.0,residual
MPOR,delivery,produto,Outros,Outros,exact,1.0,residual
MPOR,delivery,produto,Outros,Outros,exact,1.0,residual
MPOR,delivery,produto,Outros,Outros,exact,1.0,residual
MPOR,delivery,produto,Outros,Outros,exact,1.0,residual
MPOR,delivery,produto,Outros,Outros,exact,1.0,residual
MPOR,delivery,produto,Outros,Outros,exact,1.0,residual
MRE,delivery,produto,Outros,Outros,exact,1.0,residual
MRE,delivery,produto,Outros,Outros,exact,1.0,residual
MRE,delivery,produto,Outros,Outros,exact,1.0,residual
MRE,delivery,produto,Outros,Outros,exact,1.0,residual
